Recording timestamp,Computer timestamp,Sensor,Project name,Export date,Participant name,Recording name,Recording date,Recording date UTC,Recording start time,Recording start time UTC,Recording duration,Recording Fixation filter name,Event,Event value,Gaze point X,Gaze point Y,Gaze point 3D X,Gaze point 3D Y,Gaze point 3D Z,Gaze direction left X,Gaze direction left Y,Gaze direction left Z,Gaze direction right X,Gaze direction right Y,Gaze direction right Z,Pupil position left X,Pupil position left Y,Pupil position left Z,Pupil position right X,Pupil position right Y,Pupil position right Z,Pupil diameter left,Pupil diameter right,Validity left,Validity right,Recording media name,Recording media width,Recording media height,Eye movement type,Gaze event duration,Eye movement type index,Fixation point X,Fixation point Y,Gyro X,Gyro Y,Gyro Z,Accelerometer X,Accelerometer Y,Accelerometer Z
3817753,214722792,Gyroscope,Jenga-project,23.6.2022,T1,Recording001,1/1/2000,1/1/2000,2:19:16 AM,12:19:16 AM,58577,Tobii I-VT (Attention),,,,,,,,,,,,,,,,,,,,,,,,fullstream.mp4,1920,1080,Fixation,2589,6,1006,705,40600,-1705,-14517,,,
3817787,214722826,Eye Tracker,Jenga-project,23.6.2022,T1,Recording001,1/1/2000,1/1/2000,2:19:16 AM,12:19:16 AM,58577,Tobii I-VT (Attention),,,999,714,-55987,-517030,3603803,-6700,-2981,99731,4927,-10280,99348,2918,-2697,-3635,-3321,-2388,-3356,586,549,Valid,Valid,fullstream.mp4,1920,1080,Fixation,2589,6,1006,705,,,,,,
3824830,214729869,Accelerometer,Jenga-project,23.6.2022,T1,Recording001,1/1/2000,1/1/2000,2:19:16 AM,12:19:16 AM,58577,Tobii I-VT (Attention),,,,,,,,,,,,,,,,,,,,,,,,fullstream.mp4,1920,1080,Fixation,2589,6,1006,705,,,,-9807,-90751,42551
3827778,214732817,Eye Tracker,Jenga-project,23.6.2022,T1,Recording001,1/1/2000,1/1/2000,2:19:16 AM,12:19:16 AM,58577,Tobii I-VT (Attention),,,999,714,-56140,-520832,3635379,-6938,-3168,99709,5167,-10111,99353,2950,-2685,-3633,-3338,-2427,-3346,587,551,Valid,Valid,fullstream.mp4,1920,1080,Fixation,2589,6,1006,705,,,,,,
3828613,214733652,Gyroscope,Jenga-project,23.6.2022,T1,Recording001,1/1/2000,1/1/2000,2:19:16 AM,12:19:16 AM,58577,Tobii I-VT (Attention),,,,,,,,,,,,,,,,,,,,,,,,fullstream.mp4,1920,1080,Fixation,2589,6,1006,705,38500,-1380,-12327,,,
3834632,214739671,Accelerometer,Jenga-project,23.6.2022,T1,Recording001,1/1/2000,1/1/2000,2:19:16 AM,12:19:16 AM,58577,Tobii I-VT (Attention),,,,,,,,,,,,,,,,,,,,,,,,fullstream.mp4,1920,1080,Fixation,2589,6,1006,705,,,,-9414,-90365,42619
3837769,214742808,Eye Tracker,Jenga-project,23.6.2022,T1,Recording001,1/1/2000,1/1/2000,2:19:16 AM,12:19:16 AM,58577,Tobii I-VT (Attention),,,999,713,-58467,-521630,3644334,-6684,-3060,99729,4805,-10296,99352,2918,-2697,-3635,-3321,-2388,-3356,588,549,Valid,Valid,fullstream.mp4,1920,1080,Fixation,2589,6,1006,705,,,,,,
3839473,214744512,Gyroscope,Jenga-project,23.6.2022,T1,Recording001,1/1/2000,1/1/2000,2:19:16 AM,12:19:16 AM,58577,Tobii I-VT (Attention),,,,,,,,,,,,,,,,,,,,,,,,fullstream.mp4,1920,1080,Fixation,2589,6,1006,705,32200,-2110,-8191,,,
3844434,214749473,Accelerometer,Jenga-project,23.6.2022,T1,Recording001,1/1/2000,1/1/2000,2:19:16 AM,12:19:16 AM,58577,Tobii I-VT (Attention),,,,,,,,,,,,,,,,,,,,,,,,fullstream.mp4,1920,1080,Fixation,2589,6,1006,705,,,,-9022,-89979,42687
3847766,214752805,Eye Tracker,Jenga-project,23.6.2022,T1,Recording001,1/1/2000,1/1/2000,2:19:16 AM,12:19:16 AM,58577,Tobii I-VT (Attention),,,1000,712,-61453,-520946,3668419,-6903,-3077,99714,4884,-10101,99369,2950,-2685,-3633,-3338,-2427,-3346,586,553,Valid,Valid,fullstream.mp4,1920,1080,Fixation,2589,6,1006,705,,,,,,
3850333,214755372,Gyroscope,Jenga-project,23.6.2022,T1,Recording001,1/1/2000,1/1/2000,2:19:16 AM,12:19:16 AM,58577,Tobii I-VT (Attention),,,,,,,,,,,,,,,,,,,,,,,,fullstream.mp4,1920,1080,Fixation,2589,6,1006,705,31500,-5110,-7298,,,
3854236,214759275,Accelerometer,Jenga-project,23.6.2022,T1,Recording001,1/1/2000,1/1/2000,2:19:16 AM,12:19:16 AM,58577,Tobii I-VT (Attention),,,,,,,,,,,,,,,,,,,,,,,,fullstream.mp4,1920,1080,Fixation,2589,6,1006,705,,,,-9022,-89592,42755
3857751,214762790,Eye Tracker,Jenga-project,23.6.2022,T1,Recording001,1/1/2000,1/1/2000,2:19:16 AM,12:19:16 AM,58577,Tobii I-VT (Attention),,,1000,710,-60898,-523347,3736240,-6576,-3023,99738,4618,-10117,99380,2918,-2698,-3635,-3321,-2388,-3356,586,550,Valid,Valid,fullstream.mp4,1920,1080,Fixation,2589,6,1006,705,,,,,,
3861193,214766232,Gyroscope,Jenga-project,23.6.2022,T1,Recording001,1/1/2000,1/1/2000,2:19:16 AM,12:19:16 AM,58577,Tobii I-VT (Attention),,,,,,,,,,,,,,,,,,,,,,,,fullstream.mp4,1920,1080,Fixation,2589,6,1006,705,34300,-5678,-8109,,,
3864038,214769077,Accelerometer,Jenga-project,23.6.2022,T1,Recording001,1/1/2000,1/1/2000,2:19:16 AM,12:19:16 AM,58577,Tobii I-VT (Attention),,,,,,,,,,,,,,,,,,,,,,,,fullstream.mp4,1920,1080,Fixation,2589,6,1006,705,,,,-8630,-89524,42369
3867746,214772785,Eye Tracker,Jenga-project,23.6.2022,T1,Recording001,1/1/2000,1/1/2000,2:19:16 AM,12:19:16 AM,58577,Tobii I-VT (Attention),,,1000,710,-62293,-523730,3747578,-6707,-3037,99729,4684,-10024,99386,2950,-2685,-3633,-3338,-2427,-3346,585,555,Valid,Valid,fullstream.mp4,1920,1080,Fixation,2589,6,1006,705,,,,,,
3872053,214777092,Gyroscope,Jenga-project,23.6.2022,T1,Recording001,1/1/2000,1/1/2000,2:19:16 AM,12:19:16 AM,58577,Tobii I-VT (Attention),,,,,,,,,,,,,,,,,,,,,,,,fullstream.mp4,1920,1080,Fixation,2589,6,1006,705,35700,-8882,-10096,,,
3873840,214778879,Accelerometer,Jenga-project,23.6.2022,T1,Recording001,1/1/2000,1/1/2000,2:19:16 AM,12:19:16 AM,58577,Tobii I-VT (Attention),,,,,,,,,,,,,,,,,,,,,,,,fullstream.mp4,1920,1080,Fixation,2589,6,1006,705,,,,-8630,-89070,42051
3877767,214782806,Eye Tracker,Jenga-project,23.6.2022,T1,Recording001,1/1/2000,1/1/2000,2:19:16 AM,12:19:16 AM,58577,Tobii I-VT (Attention),,,1001,712,-63303,-519365,3668284,-6594,-2899,99740,4485,-10266,99370,2918,-2697,-3636,-3321,-2388,-3356,587,550,Valid,Valid,fullstream.mp4,1920,1080,Fixation,2589,6,1006,705,,,,,,
3882913,214787952,Gyroscope,Jenga-project,23.6.2022,T1,Recording001,1/1/2000,1/1/2000,2:19:16 AM,12:19:16 AM,58577,Tobii I-VT (Attention),,,,,,,,,,,,,,,,,,,,,,,,fullstream.mp4,1920,1080,Fixation,2589,6,1006,705,42700,-9938,-20233,,,
3883642,214788681,Accelerometer,Jenga-project,23.6.2022,T1,Recording001,1/1/2000,1/1/2000,2:19:16 AM,12:19:16 AM,58577,Tobii I-VT (Attention),,,,,,,,,,,,,,,,,,,,,,,,fullstream.mp4,1920,1080,Fixation,2589,6,1006,705,,,,-8630,-89138,42437
3887761,214792800,Eye Tracker,Jenga-project,23.6.2022,T1,Recording001,1/1/2000,1/1/2000,2:19:16 AM,12:19:16 AM,58577,Tobii I-VT (Attention),,,1001,712,-62686,-517068,3644923,-6784,-2893,99728,4691,-10172,99371,2949,-2685,-3633,-3338,-2427,-3346,584,553,Valid,Valid,fullstream.mp4,1920,1080,Fixation,2589,6,1006,705,,,,,,
3893444,214798483,Accelerometer,Jenga-project,23.6.2022,T1,Recording001,1/1/2000,1/1/2000,2:19:16 AM,12:19:16 AM,58577,Tobii I-VT (Attention),,,,,,,,,,,,,,,,,,,,,,,,fullstream.mp4,1920,1080,Fixation,2589,6,1006,705,,,,-8630,-89206,42823
3893773,214798812,Gyroscope,Jenga-project,23.6.2022,T1,Recording001,1/1/2000,1/1/2000,2:19:16 AM,12:19:16 AM,58577,Tobii I-VT (Attention),,,,,,,,,,,,,,,,,,,,,,,,fullstream.mp4,1920,1080,Fixation,2589,6,1006,705,43400,-12167,-15651,,,
3897750,214802789,Eye Tracker,Jenga-project,23.6.2022,T1,Recording001,1/1/2000,1/1/2000,2:19:16 AM,12:19:16 AM,58577,Tobii I-VT (Attention),,,1000,712,-60486,-518702,3654265,-6507,-2874,99747,4531,-10305,99364,2918,-2697,-3637,-3321,-2388,-3356,585,550,Valid,Valid,fullstream.mp4,1920,1080,Fixation,2589,6,1006,705,,,,,,
3903246,214808285,Accelerometer,Jenga-project,23.6.2022,T1,Recording001,1/1/2000,1/1/2000,2:19:16 AM,12:19:16 AM,58577,Tobii I-VT (Attention),,,,,,,,,,,,,,,,,,,,,,,,fullstream.mp4,1920,1080,Fixation,2589,6,1006,705,,,,-9022,-89592,42755
3904633,214809672,Gyroscope,Jenga-project,23.6.2022,T1,Recording001,1/1/2000,1/1/2000,2:19:16 AM,12:19:16 AM,58577,Tobii I-VT (Attention),,,,,,,,,,,,,,,,,,,,,,,,fullstream.mp4,1920,1080,Fixation,2589,6,1006,705,46200,-13667,-15204,,,
3907741,214812780,Eye Tracker,Jenga-project,23.6.2022,T1,Recording001,1/1/2000,1/1/2000,2:19:16 AM,12:19:16 AM,58577,Tobii I-VT (Attention),,,999,713,-59033,-521168,3649471,-6811,-3061,99721,4903,-10190,99359,2949,-2685,-3634,-3338,-2427,-3346,580,550,Valid,Valid,fullstream.mp4,1920,1080,Fixation,2589,6,1006,705,,,,,,
3913041,214818080,Accelerometer,Jenga-project,23.6.2022,T1,Recording001,1/1/2000,1/1/2000,2:19:16 AM,12:19:16 AM,58577,Tobii I-VT (Attention),,,,,,,,,,,,,,,,,,,,,,,,fullstream.mp4,1920,1080,Fixation,2589,6,1006,705,,,,-9414,-89478,44368
3915493,214820532,Gyroscope,Jenga-project,23.6.2022,T1,Recording001,1/1/2000,1/1/2000,2:19:16 AM,12:19:16 AM,58577,Tobii I-VT (Attention),,,,,,,,,,,,,,,,,,,,,,,,fullstream.mp4,1920,1080,Fixation,2589,6,1006,705,47600,-11924,-17029,,,
3917736,214822775,Eye Tracker,Jenga-project,23.6.2022,T1,Recording001,1/1/2000,1/1/2000,2:19:16 AM,12:19:16 AM,58577,Tobii I-VT (Attention),,,999,715,-58639,-522865,3616422,-6576,-3033,99737,4675,-10480,99339,2918,-2697,-3638,-3321,-2388,-3357,585,548,Valid,Valid,fullstream.mp4,1920,1080,Fixation,2589,6,1006,705,,,,,,
3922836,214827875,Accelerometer,Jenga-project,23.6.2022,T1,Recording001,1/1/2000,1/1/2000,2:19:16 AM,12:19:16 AM,58577,Tobii I-VT (Attention),,,,,,,,,,,,,,,,,,,,,,,,fullstream.mp4,1920,1080,Fixation,2589,6,1006,705,,,,-9022,-89728,43528
3926342,214831381,Gyroscope,Jenga-project,23.6.2022,T1,Recording001,1/1/2000,1/1/2000,2:19:16 AM,12:19:16 AM,58577,Tobii I-VT (Attention),,,,,,,,,,,,,,,,,,,,,,,,fullstream.mp4,1920,1080,Fixation,2589,6,1006,705,44100,-13424,-16583,,,
3927728,214832767,Eye Tracker,Jenga-project,23.6.2022,T1,Recording001,1/1/2000,1/1/2000,2:19:16 AM,12:19:16 AM,58577,Tobii I-VT (Attention),,,999,716,-56612,-520598,3591303,-6950,-3150,99708,5136,-10264,99339,2949,-2685,-3634,-3338,-2427,-3347,580,548,Valid,Valid,fullstream.mp4,1920,1080,Fixation,2589,6,1006,705,,,,,,
3932631,214837670,Accelerometer,Jenga-project,23.6.2022,T1,Recording001,1/1/2000,1/1/2000,2:19:16 AM,12:19:16 AM,58577,Tobii I-VT (Attention),,,,,,,,,,,,,,,,,,,,,,,,fullstream.mp4,1920,1080,Fixation,2589,6,1006,705,,,,-9414,-89660,43141
3937191,214842230,Gyroscope,Jenga-project,23.6.2022,T1,Recording001,1/1/2000,1/1/2000,2:19:16 AM,12:19:16 AM,58577,Tobii I-VT (Attention),,,,,,,,,,,,,,,,,,,,,,,,fullstream.mp4,1920,1080,Fixation,2589,6,1006,705,43400,-15411,-13379,,,
3937714,214842753,Eye Tracker,Jenga-project,23.6.2022,T1,Recording001,1/1/2000,1/1/2000,2:19:16 AM,12:19:16 AM,58577,Tobii I-VT (Attention),,,998,716,-52711,-517122,3567392,-6518,-2931,99744,4896,-10461,99331,2917,-2696,-3639,-3321,-2388,-3357,583,548,Valid,Valid,fullstream.mp4,1920,1080,Fixation,2589,6,1006,705,,,,,,
3942426,214847465,Accelerometer,Jenga-project,23.6.2022,T1,Recording001,1/1/2000,1/1/2000,2:19:16 AM,12:19:16 AM,58577,Tobii I-VT (Attention),,,,,,,,,,,,,,,,,,,,,,,,fullstream.mp4,1920,1080,Fixation,2589,6,1006,705,,,,-9022,-89592,42755
3947709,214852748,Eye Tracker,Jenga-project,23.6.2022,T1,Recording001,1/1/2000,1/1/2000,2:19:16 AM,12:19:16 AM,58577,Tobii I-VT (Attention),,,997,717,-48628,-514342,3525189,-6926,-3082,99712,5492,-10237,99323,2949,-2685,-3635,-3338,-2427,-3347,579,545,Valid,Valid,fullstream.mp4,1920,1080,Fixation,2589,6,1006,705,,,,,,
3948040,214853079,Gyroscope,Jenga-project,23.6.2022,T1,Recording001,1/1/2000,1/1/2000,2:19:16 AM,12:19:16 AM,58577,Tobii I-VT (Attention),,,,,,,,,,,,,,,,,,,,,,,,fullstream.mp4,1920,1080,Fixation,2589,6,1006,705,44100,-14154,-12447,,,
3952221,214857260,Accelerometer,Jenga-project,23.6.2022,T1,Recording001,1/1/2000,1/1/2000,2:19:16 AM,12:19:16 AM,58577,Tobii I-VT (Attention),,,,,,,,,,,,,,,,,,,,,,,,fullstream.mp4,1920,1080,Fixation,2589,6,1006,705,,,,-9414,-89206,42823
3957701,214862740,Eye Tracker,Jenga-project,23.6.2022,T1,Recording001,1/1/2000,1/1/2000,2:19:16 AM,12:19:16 AM,58577,Tobii I-VT (Attention),,,997,719,-50433,-513700,3466223,-6638,-2926,99737,5094,-10645,99301,2917,-2696,-3641,-3321,-2388,-3357,585,545,Valid,Valid,fullstream.mp4,1920,1080,Fixation,2589,6,1006,705,,,,,,
3958889,214863928,Gyroscope,Jenga-project,23.6.2022,T1,Recording001,1/1/2000,1/1/2000,2:19:16 AM,12:19:16 AM,58577,Tobii I-VT (Attention),,,,,,,,,,,,,,,,,,,,,,,,fullstream.mp4,1920,1080,Fixation,2589,6,1006,705,46900,-17479,-13744,,,
3962016,214867055,Accelerometer,Jenga-project,23.6.2022,T1,Recording001,1/1/2000,1/1/2000,2:19:16 AM,12:19:16 AM,58577,Tobii I-VT (Attention),,,,,,,,,,,,,,,,,,,,,,,,fullstream.mp4,1920,1080,Fixation,2589,6,1006,705,,,,-9414,-89524,42369
3967697,214872736,Eye Tracker,Jenga-project,23.6.2022,T1,Recording001,1/1/2000,1/1/2000,2:19:16 AM,12:19:16 AM,58577,Tobii I-VT (Attention),,,998,723,-52562,-516313,3406182,-6924,-3052,99713,5217,-10800,99278,2949,-2684,-3635,-3330,-2425,-3339,578,542,Valid,Valid,fullstream.mp4,1920,1080,Fixation,2589,6,1006,705,,,,,,
3969738,214874777,Gyroscope,Jenga-project,23.6.2022,T1,Recording001,1/1/2000,1/1/2000,2:19:16 AM,12:19:16 AM,58577,Tobii I-VT (Attention),,,,,,,,,,,,,,,,,,,,,,,,fullstream.mp4,1920,1080,Fixation,2589,6,1006,705,51100,-16993,-16501,,,
3971811,214876850,Accelerometer,Jenga-project,23.6.2022,T1,Recording001,1/1/2000,1/1/2000,2:19:16 AM,12:19:16 AM,58577,Tobii I-VT (Attention),,,,,,,,,,,,,,,,,,,,,,,,fullstream.mp4,1920,1080,Fixation,2589,6,1006,705,,,,-9414,-89592,42755
3977712,214882751,Eye Tracker,Jenga-project,23.6.2022,T1,Recording001,1/1/2000,1/1/2000,2:19:16 AM,12:19:16 AM,58577,Tobii I-VT (Attention),,,999,722,-53234,-516572,3421529,-6708,-3001,99730,4992,-10886,99280,2917,-2695,-3642,-3318,-2388,-3353,585,545,Valid,Valid,fullstream.mp4,1920,1080,Fixation,2589,6,1006,705,,,,,,
3980587,214885626,Gyroscope,Jenga-project,23.6.2022,T1,Recording001,1/1/2000,1/1/2000,2:19:16 AM,12:19:16 AM,58577,Tobii I-VT (Attention),,,,,,,,,,,,,,,,,,,,,,,,fullstream.mp4,1920,1080,Fixation,2589,6,1006,705,50400,-14560,-18205,,,
3981606,214886645,Accelerometer,Jenga-project,23.6.2022,T1,Recording001,1/1/2000,1/1/2000,2:19:16 AM,12:19:16 AM,58577,Tobii I-VT (Attention),,,,,,,,,,,,,,,,,,,,,,,,fullstream.mp4,1920,1080,Fixation,2589,6,1006,705,,,,-9022,-90365,42619
3987705,214892744,Eye Tracker,Jenga-project,23.6.2022,T1,Recording001,1/1/2000,1/1/2000,2:19:16 AM,12:19:16 AM,58577,Tobii I-VT (Attention),,,999,720,-54166,-514761,3455478,-7086,-3088,99701,5336,-10500,99304,2948,-2684,-3636,-3336,-2426,-3344,579,543,Valid,Valid,fullstream.mp4,1920,1080,Fixation,2589,6,1006,705,,,,,,
3991401,214896440,Accelerometer,Jenga-project,23.6.2022,T1,Recording001,1/1/2000,1/1/2000,2:19:16 AM,12:19:16 AM,58577,Tobii I-VT (Attention),,,,,,,,,,,,,,,,,,,,,,,,fullstream.mp4,1920,1080,Fixation,2589,6,1006,705,,,,-9022,-90819,42937
3991436,214896475,Gyroscope,Jenga-project,23.6.2022,T1,Recording001,1/1/2000,1/1/2000,2:19:16 AM,12:19:16 AM,58577,Tobii I-VT (Attention),,,,,,,,,,,,,,,,,,,,,,,,fullstream.mp4,1920,1080,Fixation,2589,6,1006,705,51100,-13506,-20151,,,
3997700,214902739,Eye Tracker,Jenga-project,23.6.2022,T1,Recording001,1/1/2000,1/1/2000,2:19:16 AM,12:19:16 AM,58577,Tobii I-VT (Attention),,,1001,722,-61241,-511412,3401404,-6947,-2878,99717,4810,-10810,99298,2915,-2695,-3642,-3321,-2388,-3355,588,544,Valid,Valid,fullstream.mp4,1920,1080,Fixation,2589,6,1006,705,,,,,,
4001196,214906235,Accelerometer,Jenga-project,23.6.2022,T1,Recording001,1/1/2000,1/1/2000,2:19:16 AM,12:19:16 AM,58577,Tobii I-VT (Attention),,,,,,,,,,,,,,,,,,,,,,,,fullstream.mp4,1920,1080,Fixation,2589,6,1006,705,,,,-9414,-90819,42937
4002285,214907324,Gyroscope,Jenga-project,23.6.2022,T1,Recording001,1/1/2000,1/1/2000,2:19:16 AM,12:19:16 AM,58577,Tobii I-VT (Attention),,,,,,,,,,,,,,,,,,,,,,,,fullstream.mp4,1920,1080,Fixation,2589,6,1006,705,42700,-12613,-17151,,,
4007692,214912731,Eye Tracker,Jenga-project,23.6.2022,T1,Recording001,1/1/2000,1/1/2000,2:19:16 AM,12:19:16 AM,58577,Tobii I-VT (Attention),,,1004,723,-69335,-511457,3385375,-7228,-2858,99697,4637,-10818,99305,2947,-2684,-3636,-3333,-2425,-3340,581,540,Valid,Valid,fullstream.mp4,1920,1080,Fixation,2589,6,1006,705,,,,,,
4010991,214916030,Accelerometer,Jenga-project,23.6.2022,T1,Recording001,1/1/2000,1/1/2000,2:19:16 AM,12:19:16 AM,58577,Tobii I-VT (Attention),,,,,,,,,,,,,,,,,,,,,,,,fullstream.mp4,1920,1080,Fixation,2589,6,1006,705,,,,-9414,-90047,43073
4013134,214918173,Gyroscope,Jenga-project,23.6.2022,T1,Recording001,1/1/2000,1/1/2000,2:19:16 AM,12:19:16 AM,58577,Tobii I-VT (Attention),,,,,,,,,,,,,,,,,,,,,,,,fullstream.mp4,1920,1080,Fixation,2589,6,1006,705,43400,-11924,-17029,,,
4017681,214922720,Eye Tracker,Jenga-project,23.6.2022,T1,Recording001,1/1/2000,1/1/2000,2:19:16 AM,12:19:16 AM,58577,Tobii I-VT (Attention),,,1005,723,-71680,-511035,3380880,-7118,-2823,99706,4416,-10925,99303,2914,-2695,-3641,-3321,-2388,-3353,587,544,Valid,Valid,fullstream.mp4,1920,1080,Fixation,2589,6,1006,705,,,,,,
4020786,214925825,Accelerometer,Jenga-project,23.6.2022,T1,Recording001,1/1/2000,1/1/2000,2:19:16 AM,12:19:16 AM,58577,Tobii I-VT (Attention),,,,,,,,,,,,,,,,,,,,,,,,fullstream.mp4,1920,1080,Fixation,2589,6,1006,705,,,,-9414,-89979,42687
4023983,214929022,Gyroscope,Jenga-project,23.6.2022,T1,Recording001,1/1/2000,1/1/2000,2:19:16 AM,12:19:16 AM,58577,Tobii I-VT (Attention),,,,,,,,,,,,,,,,,,,,,,,,fullstream.mp4,1920,1080,Fixation,2589,6,1006,705,36400,-13100,-14393,,,
4027673,214932712,Eye Tracker,Jenga-project,23.6.2022,T1,Recording001,1/1/2000,1/1/2000,2:19:16 AM,12:19:16 AM,58577,Tobii I-VT (Attention),,,1006,723,-75296,-512226,3376554,-7288,-2837,99694,4378,-10915,99306,2946,-2684,-3636,-3334,-2424,-3341,581,540,Valid,Valid,fullstream.mp4,1920,1080,Fixation,2589,6,1006,705,,,,,,
4030581,214935620,Accelerometer,Jenga-project,23.6.2022,T1,Recording001,1/1/2000,1/1/2000,2:19:16 AM,12:19:16 AM,58577,Tobii I-VT (Attention),,,,,,,,,,,,,,,,,,,,,,,,fullstream.mp4,1920,1080,Fixation,2589,6,1006,705,,,,-9022,-89524,42369
4034832,214939871,Gyroscope,Jenga-project,23.6.2022,T1,Recording001,1/1/2000,1/1/2000,2:19:16 AM,12:19:16 AM,58577,Tobii I-VT (Attention),,,,,,,,,,,,,,,,,,,,,,,,fullstream.mp4,1920,1080,Fixation,2589,6,1006,705,35000,-13749,-18773,,,
4037664,214942703,Eye Tracker,Jenga-project,23.6.2022,T1,Recording001,1/1/2000,1/1/2000,2:19:16 AM,12:19:16 AM,58577,Tobii I-VT (Attention),,,1008,724,-79923,-513643,3372395,-7295,-2876,99692,4156,-11042,99302,2913,-2695,-3641,-3322,-2388,-3353,588,543,Valid,Valid,fullstream.mp4,1920,1080,Fixation,2589,6,1006,705,,,,,,
4040386,214945425,Accelerometer,Jenga-project,23.6.2022,T1,Recording001,1/1/2000,1/1/2000,2:19:16 AM,12:19:16 AM,58577,Tobii I-VT (Attention),,,,,,,,,,,,,,,,,,,,,,,,fullstream.mp4,1920,1080,Fixation,2589,6,1006,705,,,,-9022,-89410,43982
4045681,214950720,Gyroscope,Jenga-project,23.6.2022,T1,Recording001,1/1/2000,1/1/2000,2:19:16 AM,12:19:16 AM,58577,Tobii I-VT (Attention),,,,,,,,,,,,,,,,,,,,,,,,fullstream.mp4,1920,1080,Fixation,2589,6,1006,705,35000,-12695,-20719,,,
4047660,214952699,Eye Tracker,Jenga-project,23.6.2022,T1,Recording001,1/1/2000,1/1/2000,2:19:16 AM,12:19:16 AM,58577,Tobii I-VT (Attention),,,1009,725,-82558,-514788,3363872,-7487,-2910,99677,4185,-11027,99302,2945,-2684,-3636,-3335,-2424,-3341,583,539,Valid,Valid,fullstream.mp4,1920,1080,Fixation,2589,6,1006,705,,,,,,
4050191,214955230,Accelerometer,Jenga-project,23.6.2022,T1,Recording001,1/1/2000,1/1/2000,2:19:16 AM,12:19:16 AM,58577,Tobii I-VT (Attention),,,,,,,,,,,,,,,,,,,,,,,,fullstream.mp4,1920,1080,Fixation,2589,6,1006,705,,,,-9022,-89274,43210
4056527,214961566,Gyroscope,Jenga-project,23.6.2022,T1,Recording001,1/1/2000,1/1/2000,2:19:16 AM,12:19:16 AM,58577,Tobii I-VT (Attention),,,,,,,,,,,,,,,,,,,,,,,,fullstream.mp4,1920,1080,Fixation,2589,6,1006,705,38500,-11398,-24045,,,
4057645,214962684,Eye Tracker,Jenga-project,23.6.2022,T1,Recording001,1/1/2000,1/1/2000,2:19:16 AM,12:19:16 AM,58577,Tobii I-VT (Attention),,,1010,726,-86869,-516166,3361443,-7452,-2934,99679,3940,-11160,99297,2911,-2696,-3641,-3323,-2388,-3352,587,544,Valid,Valid,fullstream.mp4,1920,1080,Fixation,2589,6,1006,705,,,,,,
4059996,214965035,Accelerometer,Jenga-project,23.6.2022,T1,Recording001,1/1/2000,1/1/2000,2:19:16 AM,12:19:16 AM,58577,Tobii I-VT (Attention),,,,,,,,,,,,,,,,,,,,,,,,fullstream.mp4,1920,1080,Fixation,2589,6,1006,705,,,,-9022,-88752,42505
4067373,214972412,Gyroscope,Jenga-project,23.6.2022,T1,Recording001,1/1/2000,1/1/2000,2:19:16 AM,12:19:16 AM,58577,Tobii I-VT (Attention),,,,,,,,,,,,,,,,,,,,,,,,fullstream.mp4,1920,1080,Fixation,2589,6,1006,705,47600,-6857,-29641,,,
4067641,214972680,Eye Tracker,Jenga-project,23.6.2022,T1,Recording001,1/1/2000,1/1/2000,2:19:16 AM,12:19:16 AM,58577,Tobii I-VT (Attention),,,1012,727,-92015,-514909,3330021,-7770,-2925,99655,3938,-11147,99299,2943,-2684,-3636,-3338,-2424,-3342,583,538,Valid,Valid,fullstream.mp4,1920,1080,Fixation,2589,6,1006,705,,,,,,
4069801,214974840,Accelerometer,Jenga-project,23.6.2022,T1,Recording001,1/1/2000,1/1/2000,2:19:16 AM,12:19:16 AM,58577,Tobii I-VT (Attention),,,,,,,,,,,,,,,,,,,,,,,,fullstream.mp4,1920,1080,Fixation,2589,6,1006,705,,,,-9022,-88683,42119
4077631,214982670,Eye Tracker,Jenga-project,23.6.2022,T1,Recording001,1/1/2000,1/1/2000,2:19:16 AM,12:19:16 AM,58577,Tobii I-VT (Attention),,,1014,727,-95574,-515117,3325049,-7662,-2899,99664,3652,-11279,99295,2911,-2696,-3640,-3325,-2388,-3353,587,543,Valid,Valid,fullstream.mp4,1920,1080,Fixation,2589,6,1006,705,,,,,,
4078219,214983258,Gyroscope,Jenga-project,23.6.2022,T1,Recording001,1/1/2000,1/1/2000,2:19:16 AM,12:19:16 AM,58577,Tobii I-VT (Attention),,,,,,,,,,,,,,,,,,,,,,,,fullstream.mp4,1920,1080,Fixation,2589,6,1006,705,51800,-4789,-29276,,,
4079606,214984645,Accelerometer,Jenga-project,23.6.2022,T1,Recording001,1/1/2000,1/1/2000,2:19:16 AM,12:19:16 AM,58577,Tobii I-VT (Attention),,,,,,,,,,,,,,,,,,,,,,,,fullstream.mp4,1920,1080,Fixation,2589,6,1006,705,,,,-9022,-89070,42051
4087655,214992694,Eye Tracker,Jenga-project,23.6.2022,T1,Recording001,1/1/2000,1/1/2000,2:19:16 AM,12:19:16 AM,58577,Tobii I-VT (Attention),,,1013,726,-95004,-516710,3355512,-7824,-2965,99649,3861,-11107,99306,2943,-2684,-3635,-3338,-2424,-3342,584,538,Valid,Valid,fullstream.mp4,1920,1080,Fixation,2589,6,1006,705,,,,,,
4089065,214994104,Gyroscope,Jenga-project,23.6.2022,T1,Recording001,1/1/2000,1/1/2000,2:19:16 AM,12:19:16 AM,58577,Tobii I-VT (Attention),,,,,,,,,,,,,,,,,,,,,,,,fullstream.mp4,1920,1080,Fixation,2589,6,1006,705,53200,-6897,-25383,,,
